n11845793 hedgehog_cactus
n04335693 street_clothes
n04155457 scriber
n02835412 bicycle_chain
n12301445 olive
n02428089 puku
n02920259 bunk_bed
n03770834 miniver
n02934451 car
n07614198 frappe
n03087521 condenser
n07710616 irish_potato
n11537327 bryophyte
n03123809 cowhouse
n10109443 monstrosity
n01365885 neisseria_gonorrhoeae
n07575510 afternoon_tea
n03072201 color_television
n11691857 lip
n03529175 homeroom
n02520147 flathead_catfish
n04255586 soda_can
n02424909 nyala
n02240517 chinch
n13078021 verticillium
n02755823 attic
n03460147 grinding_wheel
n07801892 broad_bean
n12762896 sumach
n12201580 cacao
n02200509 wriggler
n07680932 roll
n03581125 crossway
n02738449 armband
n01323599 purebred
n03204558 dip_switch
n03766508 hat_shop
n02666943 shambles
n03109881 corner
n05218119 cadaver
n12915140 lantana
n04324387 stock_room
n02739668 armour
n07736087 rutabaga
n02874642 bootleg
n04532504 vestry
n12965626 ergot
n02029087 curlew_sandpiper
n12121610 fescue
n13137672 aggregate_fruit
n03273551 hammond_organ
n07823951 curry
n03950899 pith_helmet
n14974264 paper
n12435649 wild_garlic
n04317976 stick
n07951464 accumulation
n03906106 peg
n02376918 male_horse
n12755876 japanese_maple
n02788572 font
n04261767 sounder
n03909406 pendulum_clock
n12495895 gleditsia_triacanthos
n13077033 mold
n03542605 hotel_casino
n12713866 cork_tree
n03498662 hatchback
n12723062 coville
n02202678 biting_midge
n01498989 eagle_ray
n02862916 body_lotion
n01648356 midwife_toad
n03330947 fetter
n01741232 gopher_snake
n11832214 beta_vulgaris
n03517509 hibachi
n04479939 trestle_bridge
n03033362 circuit
n04101375 roll
n04520784 vane
n02850732 blender
n03996849 power_steering
n03765561 milling_machinery
n12494794 royal_poinciana
n05491154 renal_cortex
n04044307 wireless_telegraphy
n07768139 anjou
n03657239 iol
n02768226 backboard
n03326371 feedlot
n07815956 white_pepper
n12330891 bayberry
n01579149 american_crow
n03254374 dugout_canoe
n03451365 grade_separation
n02878628 boulle
n03716228 mammogram
n02648625 greenling
n07925116 pineapple_juice
n04533946 videodisc
n03261603 earmuff
n03105467 truss
n03501288 head
n03540090 hose
n11666854 dicot
n03800933 instrument
n03484083 handcart
n02336275 harvest_mouse
n03288742 english_horn
n12927013 manioc
n00442115 swim
n12520406 guar
n02563079 white_crappie
n03636649 lamp
n04405907 telly
n01582856 australian_magpie
n03325941 fedora
n03443543 godown
n11977303 sneezeweed
n12807409 american_plane
n03021228 chlamys
n02977438 register
n02087551 hound
n04549919 ward
n07570720 nourishment
n03695857 luger
n02867592 bomb_calorimeter
n01548301 kingbird
n02376542 foal
n03389889 four_wheeler
n02848921 dummy
n03550153 hut
n03906997 pen
n01817346 poll
n02656670 sunfish
n03245889 drone
n04438304 timer
n02955247 capacitance
n12766869 poison_ivy
n03892557 vicarage
n07764630 tamarind
n12143676 zea_mays
n11666854 dicotyledon
n03204436 dipstick
n03129753 credenza
n07693223 schnecken
n03948950 piston
n13918274 tail
n07754894 cocoa_bean
n03904183 zebra_crossing
n01608265 honey_buzzard
n09233446 canon
n12477747 maguey
n02833040 bethel
n02826068 bell_jar
n12284262 alder
n03679712 living_room
n12281788 yellow_birch
n13221529 club_moss
n04104384 roman_arch
n07907429 rye
n13880199 isosceles_triangle
n03098140 panel
n01416213 zooid
n11542640 hepatic
n03045337 cloak
n04212282 bird
n09393605 champaign
n12100187 barbasco
n03551582 hydraulic_pump
n03135532 cross
n12281974 betula_papyrifera
n11611758 stone_pine
n07808587 slaw
n12723062 larrea_tridentata
n07895710 cabernet_sauvignon
n02437482 bactrian_camel
n04304680 starting_gate
n02952485 canteen
n02768655 back_brace
n07851767 pot_cheese
n02682922 aerosol
n03357081 flannel
n12339831 clove
n09270735 sand_dune
n11627512 spruce_pine
n11756092 acacia
n03394149 service_elevator
n04136161 saree
n02415253 white_sheep
n03492250 harbor
n09495962 griffon
n04165675 security_blanket
n04075715 rendering
n12171966 okra
n03665924 lightbulb
n02960903 decanter
n03209477 disk_controller
n02872333 booster_rocket
n02758960 sterilizer
n04414319 terra_sigillata
n13901321 pipe
n13881644 star
n03743902 memorial
n04269822 gaiter
n07691539 brioche
n07854455 quark
n02752810 telamon
n01713764 tyrannosaurus
n01797020 capercaillie
n02047260 murre
n03219612 dolly
n02650541 sea_robin
n03014440 chess_piece
n02891188 brake_system
n12903503 datura_stramonium
n04019696 pull
n12684379 impatiens_capensis
n03438071 girdle
n01603600 waxwing
n12723062 creosote_bush
n03080633 compass
n09932508 coal_miner
n11707229 sassafras
n07834507 mayo
n04146504 school_bell
n03701391 machine_gun
n02240517 bed_bug
n01402600 brown_algae
n07619004 custard
n02280458 pierid
n12269406 quercus_agrifolia
n11965218 fireweed
n13135832 seed
n02046759 guillemot
n12646605 fuji
n03132666 crinoline
n02908951 brussels_lace
n04285146 sports_equipment
n03335030 fighter_aircraft
n01575117 cowbird
n01874928 opossum
n01587526 catbird
n02129991 liger
n03183080 device
n12272239 garry_oak
n03164605 davenport
n13136316 bean
n03494537 harmonium
n12344283 evening_primrose
n03211616 display_board
n03956785 planner
n03456299 gun
n02804252 tuba
n09381242 outcropping
n03955296 planer
n03605915 conjunction
n02880842 bowie_knife
n02085374 toy_dog
n02152740 predator
n03325288 fauld
n03215076 divan
n12985420 truffle
n03588841 jabot
n02075612 omnivore
n02470709 anthropoid
n03035510 cistern
n12312728 kangaroo_paw
n03191561 dickie
n02790823 barbed_wire
n07891433 rice_beer
n03727946 mat
n11691046 corolla
n02881757 derby
n11720353 crowfoot
n12924623 ricinus_communis
n03162818 dart
n09927089 cleaner
n11974557 snakeweed
n02253127 greenfly
n07802963 millet
n12408280 slippery_elm
n07624757 knish
n07743384 huckleberry
n01479213 eptatretus
n07917272 screwdriver
n07579575 main_course
n04213353 sickle
n07877675 steak_tartare
n04580493 white_goods
n04401680 call_box
n02956699 capitol
n02872529 relay_station
n02963503 electrocardiograph
n12634429 crabapple
n01553142 antbird
n03224603 dormer
n07894703 montrachet
n02330245 mouse
n03333349 field_hospital
n02565072 smallmouth_bass
n03705379 magnet
n02028175 yellowlegs
n03522100 hip_roof
n02912065 buffet
n12566331 red_sandalwood
n10224578 journalist
n04170933 selvage
n03416900 garbage
n03149135 curb_bit
n04062179 reciprocating_engine
n03039947 cleaning_equipment
n12307240 jessamine
n07906572 blended_whiskey
n12352287 banana_tree
n01561452 redtail
n08663703 desktop
n03020034 silicon_chip
n03201776 tux
n07863374 pasta
n03118969 country_house
n07869775 kebab
n02892948 knuckles
n04419868 thermal_printer
n01521756 rhea
n01613294 eagle
n02405799 santa_gertrudis
n02013177 whooping_crane
n03612965 tympanum
n02748491 aspirator
n03716966 mandolin
n03172038 deflector
n03353951 fixative
n03819595 network
n04051549 incline
n03819994 net
n02678897 adapter
n02355227 squirrel
n02742322 regalia
n01810268 tinamou
n03506370 spa
n02783994 baluster
n07591162 oyster_stew
n03938037 pillory
n03343853 piece
n02324045 cony
n02118643 vixen
n02241008 backswimmer
n04973386 mahogany
n02395694 piglet
n01942869 abalone
n13233727 milkweed
n03832144 nosewheel
n04283378 radius
n02214499 potter_wasp
n05239437 skin_graft
n01620735 king_vulture
n02075296 carnivore
n02926426 bustier
n11707827 mountain_laurel
n15091304 vitamin_b12
n03385557 fortification
n03548930 veil
n02992368 cellophane
n12782530 sundew
n03227010 double_glazing
n02963302 card_catalog
n12403513 sycamore
n04081844 constraint
n11609475 pinon
n03272383 electric_lamp
n04068601 reflecting_telescope
n04389430 tankard
n01686044 racerunner
n04022332 pump
n02621258 surgeonfish
n03275681 electrolytic
n02038993 pratincole
n03105306 coracle
n12159804 zucchini
n00021939 artefact
n07826653 aniseed
n03583419 ion_engine
n03659292 lever
n04358117 supercomputer
n02122725 tom
n07865484 chow_mein
n11957678 calliopsis
n00007846 someone
n07749192 navel_orange
n02769290 backhoe
n10628644 sovereign
n07759424 muscadine
n07709333 leafy_vegetable
n02136452 fossa
n12365462 calophyllum_inophyllum
n04124202 saddle_blanket
n04322026 stock
n04086066 revetment
n12465557 bear_grass
n01611472 peregrine
n03856012 orphanage
n11620673 fir_tree
n03317889 faille
n02934451 cable_car
n12055516 cymbidium
n01623615 screech_owl
n07907161 irish_whiskey
n02431122 cervus_elaphus
n12044467 aerides
n02301935 emperor_moth
n04330998 strad
n03496296 harpsichord
n12498055 palo_verde
n02654425 boxfish
n12694486 acerola
n04238321 zipper
n04035748 quirt
n04270891 shaft
n15092059 nicotinic_acid
n01995686 brine_shrimp
n03488188 handsaw
n07643306 jelly
n03978815 polonaise
n03186199 dhoti
n07607361 liquorice
n07726525 mushy_peas
n01561732 wheatear
n01682435 basilisk
n03653740 lecture_room
n02831237 beret
n10263411 lineman
n03779000 module
n04301000 stand
n04051825 bulwark
n01538630 snowflake
n02806379 bat
n03283827 emitter
n12731835 balsam_poplar
n03287351 energizer
n04033287 queen
n03609397 kazoo
n03256788 dune_buggy
n02736798 argyll
n03801671 music_school
n01838598 peckerwood
n03986704 portico
n02861286 bodega
n12351091 achira
n12594989 raffia_palm
n12685431 geranium
n03574243 instep
n02266050 dobsonfly
n01814370 domestic_pigeon
n03356446 flambeau
n03007297 fraternity_house
n07920989 mocha
n04095577 riveting_machine
n09618957 face
n03678879 live_axle
n03476083 hairpiece
n03788498 motel
n04529962 vertical_stabilizer
n02327028 jackrabbit
n12321873 shellbark
n04198233 shirting
n04509171 undies
n00015388 fauna
n03515934 hermitage
n03067339 cold_cream
n03822171 newspaper
n12759273 cashew
n12399384 morus_alba
n09339810 lithosphere
n03200357 dining_car
n02181235 darkling_beetle
n02566665 yellow_bass
n01668892 river_cooter
n02823335 beer_barrel
n00466377 round
n02590987 porgy
n03834040 reactor
n01730960 black_racer
n03883385 pannier
n13907272 cranny
n03201776 tuxedo
n07924834 orange_juice
n04249415 snare
n12926689 manioc
n04402057 subscriber_line
n07766891 medlar
n04132603 shamisen
n03870105 pace_car
n03546340 lodging
n04434207 tie_rack
n12155009 pandanus_tectorius
n09294877 grot
n03956922 plant
n11598686 ephedra
n02954163 canvass
n09199101 anthill
n00450866 pony_trekking
n02895438 breathalyzer
n07592094 fricassee
n09303528 hillside
n04250850 schnorchel
n00479616 racquetball
n03185868 dewar
n03624134 knife
n07828378 msg
n12110236 wild_oat
n07752966 currant
n12754648 acer_campestre
n03013850 chenille
n02705944 amplifier
n02833793 bevel_gear
n12969131 puffball
n09906704 champ
n02522399 cod
n02102605 water_spaniel
n03616763 kick_start
n02849885 blast_furnace
n13141564 bearwood
n11870747 alyssum
n03758894 microbalance
n07834507 mayonnaise
n02624987 tinker
n02796995 barroom
n08524735 urban_center
n02390015 jennet
n01556514 whistler
n12914923 verbena
n03440876 glory_hole
n12641931 wild_cherry
n03325941 felt_hat
n10610465 sleeper
n02372584 das
n02851099 screen
n01448291 swordtail
n03135917 crossbar
n07935737 bottled_water
n07931280 wassail
n03508881 heating_pad
n04402057 telephone_line
n00464894 golf_game
n02766534 baby_buggy
n02439033 giraffe
n01562265 robin
n07577374 bite
n12739332 mistletoe
n01830479 wood_hoopoe
n12075151 spider_orchid
n03120491 court
n02901481 brigandine
n02060569 manx_shearwater
n02922578 burqa
n07772274 chestnut
n12732009 white_poplar
n13024012 ascomycete
n04264914 space_vehicle
n09932508 collier
n04559910 water_glass
n10109443 monster
n02024479 golden_plover
n04489008 pant
n03540595 infirmary
n11903671 greater_celandine
n12529220 cork_tree
n03123917 cowbell
n01573627 cacique
n02281136 large_white
n10340312 instrumentalist
n07714078 kale
n03824381 nightgown
n09239302 cavern
n03329663 ferryboat
n07562881 fad_diet
n04164757 second_hand
n01321579 young
n04290259 spur
n03733925 measuring_device
n02313709 bryozoan
n02312175 maggot
n02960352 car
n04162433 seat
n01804163 golden_pheasant
n03221059 eye_mask
n02327656 arctic_hare
n13094145 sorus
n02921029 bunsen_burner
n03469493 firing_mechanism
n01333610 reoviridae
n04202142 shooting_lodge
n07848771 clarified_butter
n03272810 power_meter
n00451563 bicycling
n04247876 snaffle_bit
n02834778 cycle
n01339801 cmv
n04001499 pressure_gauge
n02600298 goatfish
n04045644 baulk
n07711080 fries
n12549192 black_medick
n11903671 chelidonium_majus
n02682311 adze
n03288003 engine
n12682411 teasel
n03666362 led
n03448031 gordian_knot
n13872822 funnel_shape
n02684962 agora
n07894799 chardonnay
n01854700 goosander
n04307878 chophouse
n02737660 arm
n04205318 short_pants
n03130233 crematory
n11961100 mum
n01804478 bobwhite
n14973585 pantothenic_acid
n03256928 dungeon
n02104523 sheepdog
n12677612 snowberry
n02041246 gull
n04067818 refectory
n04376400 synthesizer
n03499907 steel_guitar
n12766595 poison_sumac
n04501550 turntable
n12202936 linden_tree
n02178717 boll_weevil
n10443032 plumber
n12023407 dusty_miller
n04509260 uneven_bars
n02379908 arabian
n02386746 packhorse
n03618678 king_post
n04960277 blackness
n07904760 geneva
n07714078 kail
n01841679 wryneck
n11876204 savoy_cabbage
n02077658 fur_seal
n01566207 tailorbird
n03841666 office
n04012482 turboprop
n04003856 print
n01438581 loach
n03684611 lockstitch
n12261571 copper_beech
n03175189 jean
n07876026 sauerbraten
n07921360 chocolate_milk
n07913644 bullshot
n07739923 baldwin
n04968749 jade
n12093600 cyclamen_hederifolium
n02240517 bedbug
n03937931 pillion
n02768433 backbone
n12729315 black_willow
n02021795 seabird
n02445171 lutra_lutra
n04491388 billy
n02597608 kingfish
n04299215 stand
n11849871 mammillaria
n12328398 loosestrife
n07623136 pastry_dough
n02431337 hart
n04001661 pwr
n03234164 boxers
n03506370 health_club
n02168245 firefly
n12161744 butternut_squash
n04542858 wading_pool
n03581125 crossroad
n07599649 bonbon
n04388743 tank
n03931765 picture_frame
n10020890 doc
n03212114 disposal
n07932614 rickey
n03874487 paddock
n12201331 silver_tree
n01744270 indian_python
n02340640 rice_rat
n02533209 sardine
n11872146 rockcress
n04541320 voltmeter
n00452034 bullfighting
n07586894 vegetable_soup
n02085374 toy
n03861048 output_device
n02587618 schoolmaster
n02980036 caster
n04282992 spode
n03350204 fishbowl
n03205143 directional_microphone
n01382033 spirochaete
n11620016 siberian_larch
n12407222 dutch_elm
n03726760 mast
n07879350 sashimi
n09349648 meander
n03801353 music_box
n12782915 dionaea_muscipula
n12644902 almond_tree
n03412906 gallows
n03200357 diner
n03206718 disguise
n04430896 thumb
n11929743 artemisia_annua
n02595339 mademoiselle
n12416703 crocus_sativus
n12324056 combretum
n13898207 conformation
n04606574 wrench
n13866144 polygonal_shape
n03703463 mackinaw
n04434932 tights
n03799610 munition
n03766044 miller
n03504723 central_office
n03283221 emergency_room
n04374735 temple
n12663023 coffea_arabica
n13917785 truncated_cone
n03413684 gambrel
n03829954 noria
n03456186 gray
n04554211 washboard
n02274259 butterfly
n07805594 bird_food
n02762909 auxiliary_engine
n03665366 light_source
n07739344 crabapple
n03368352 flowerbed
n02432704 blacktail
n07842753 omelette
n13190060 bracken
n07772935 coconut
n03385557 munition
n12480456 tuberose
n04168199 segway
n12675876 japanese_honeysuckle
n02800213 baseball_glove
n03206282 disco
n02657694 flounder
n02119359 silver_fox
n03403643 funnel
n07771212 walnut
n01558307 fieldfare
n03549732 promenade_deck
n04232437 skyhook
n01740551 worm_snake
n02585872 cichlid_fish
n07907161 irish
n03115180 cotton
n03467796 guitar_pick
n13102775 tendril
n03968728 plummet
n02964075 card_table
n11692792 thistledown
n07713267 rhubarb
n02548247 angler
n12073991 odontoglossum
n03409297 gabardine
n12625383 cotoneaster
n02739668 armor
n12282737 white_birch
n03225458 dosimeter
n11756870 black_wattle
n03533014 kalian
n12530818 whin
n04523831 vault
n03900194 patrol_boat
n13884930 cuboid
n01579028 crow
n02813544 bazar
n08521623 necropolis
n02834642 bicorn
n02461830 anteater
n04608923 xerox
n02897097 bren
n03382292 forecourt
n03237416 top_hat
n07744811 blackberry
n01421333 cryptophyte
n04299215 stall
n03667664 light_meter
n03600977 joint
n03140771 cruise_missile
n03973839 pocket_watch
n01848123 teal
n02894337 breakfast_table
n07753980 granadilla
n04561422 water_mill
n02761696 automobile_factory
n12639584 prunus_domestica
n03191776 dickie
n04127117 safety_net
n07831267 tomato_sauce
n03721047 marble
n03680858 lobster_pot
n03837698 oast_house
n13100156 poisonous_plant
n02965300 cargo_vessel
n03267468 capsule
n02756854 audio_amplifier
n02150134 mastiff_bat
n04157320 sculpture
n02752615 jockstrap
n04082562 retainer
n02731398 apsis
n03134118 crook
n15019030 sand
n02631628 striped_marlin
n02922292 burial_mound
n12402348 banyan_tree
n02936281 caff
n03387323 foundation
n04401680 telephone_kiosk
n03502331 head_covering
n02508742 ringtail
n04521987 varnish
n04130257 salad_bowl
n11782036 elephant_ear
n07888229 pilsner
n13902048 ridge
n03165616 day_school
n02042180 blackcap
n12356395 turmeric
n12084890 stanhopea
n04241394 slipper
n02542432 bonefish
n02048115 horned_puffin
n04446162 togs
n02234848 german_cockroach
n04266162 space_laboratory
n07936548 club_soda
n02639605 duckbill
n03171356 defensive_structure
n03480719 halter
n02688443 control_surface
n03100897 transporter
n04277493 spindle
n03429914 veiling
n04165409 sectional
n03114379 cozy
n11851258 nopal
n04464125 track
n01381044 streptococcus
n02863536 bofors_gun
n03173929 delivery_van
n03688405 long_sleeve
n02670382 atom_smasher
n03033267 circlet
n03165211 ledger
n03321419 turbofan
n03528523 home_computer
n14977504 paving_material
n05538625 head
n03637480 lanai
n02903204 broadcaster
n03365991 story
n13201969 woodsia
n12342498 fireweed
n07585107 chicken_broth
n01850873 canvasback
n03619650 kit
n06272290 telephone
n04350581 sugar_bowl
n02023992 killdeer
n02006364 sacred_ibis
n11736694 nigella
