n11845793 hedgehog_cactus
n03581125 crossway
n01323599 purebred
n03612814 kettle
n12898342 atropa_belladonna
n03766508 hat_shop
n02666943 shambles
n03109881 corner
n03287733 engine
n05218119 cadaver
n04295881 bowl
n04324387 stock_room
n07736087 rutabaga
n02874642 bootleg
n04532504 vestry
n02029087 curlew_sandpiper
n12277578 quercus_robur
n02855925 blue
n13137672 aggregate_fruit
n03273551 hammond_organ
n04310604 steam_turbine
n02536456 oncorhynchus_tshawytscha
n12435649 wild_garlic
n04317976 stick
n07951464 accumulation
n12755876 japanese_maple
n02788572 font
n04261767 sounder
n03909406 pendulum_clock
n12495895 gleditsia_triacanthos
n03542605 hotel_casino
n03498662 hatchback
n12723062 coville
n04564278 wattmeter
n01498989 eagle_ray
n02862916 body_lotion
n01648356 midwife_toad
n03330947 fetter
n07908923 chartreuse
n03517509 hibachi
n04479939 trestle_bridge
n02850732 blender
n03996849 power_steering
n03114236 costume
n05491154 renal_cortex
n04044307 wireless_telegraphy
n03657239 iol
n02768226 backboard
n03326371 feedlot
n07815956 white_pepper
n12330891 bayberry
n03254374 dugout_canoe
n02878628 boulle
n03716228 mammogram
n02648625 greenling
n04533946 videodisc
n02508213 common_raccoon
n03105467 truss
n09213565 bank
n03540090 hose
n03501288 head
n11666854 dicot
n03464053 g_string
n03800933 instrument
n03484083 handcart
n03279508 electron_microscope
n13205058 nephrolepis_exaltata
n12898342 deadly_nightshade
n12927013 manioc
n02433318 dama_dama
n02563079 white_crappie
n04405907 telly
n01582856 australian_magpie
n02631775 white_marlin
n03443543 godown
n11977303 sneezeweed
n02877642 bottlebrush
n03021228 chlamys
n02977438 register
n03325941 fedora
n02087551 hound
n04242408 sloop
n03695857 luger
n02867592 bomb_calorimeter
n01548301 kingbird
n02376542 foal
n03389889 four_wheeler
n02848921 dummy
n03394649 french_door
n03906997 pen
n01817346 poll
n02656670 sunfish
n03550153 hut
n03245889 drone
n01847806 mallard
n04438304 timer
n02955247 capacitance
n12766869 poison_ivy
n03892557 vicarage
n13024500 clavicipitaceae
n07764630 tamarind
n12143676 zea_mays
n12610328 water_hyacinth
n11666854 dicotyledon
n03204436 dipstick
n03129753 credenza
n07693223 schnecken
n03948950 piston
n07754894 cocoa_bean
n03904183 zebra_crossing
n01608265 honey_buzzard
n04010779 autocue
n02127808 big_cat
n12683407 scabious
n04116098 rubber_band
n11849271 mezcal
n02833040 bethel
n07585906 gumbo
n02826068 bell_jar
n04293119 squeezer
n12284262 alder
n03679712 living_room
n03802228 ball
n12281788 yellow_birch
n13221529 club_moss
n04104384 roman_arch
n04394261 target
n09193551 alluvial_plain
n01955933 bivalve
n13880199 isosceles_triangle
n03098140 panel
n03605504 jump_suit
n01416213 zooid
n03723153 marquee
n11542640 hepatic
n11619227 tamarack
n03045337 cloak
n12013035 black_salsify
n12100187 barbasco
n04130907 salade
n12281974 betula_papyrifera
n11611758 stone_pine
n02740764 armour_plate
n07808587 slaw
n12723062 larrea_tridentata
n07895710 cabernet_sauvignon
n02437482 bactrian_camel
n04304680 starting_gate
n02952485 canteen
n07851767 pot_cheese
n02682922 aerosol
n03357081 flannel
n12339831 clove
n02508213 coon
n11627512 spruce_pine
n04136161 saree
n11877646 brassica_rapa
n04357121 sunroof
n02415253 white_sheep
n07897116 retsina
n04165675 security_blanket
n02404573 brahmin
n04075715 rendering
n12171966 okra
n02740764 plate_armor
n09189157 aerie
n02960903 decanter
n03209477 disk_controller
n02872333 booster_rocket
n06275471 wireless_telegraphy
n04414319 terra_sigillata
n02758960 sterilizer
n13901321 pipe
n02377480 female_horse
n13881644 star
n03743902 memorial
n04269822 gaiter
n07691539 brioche
n09274152 escarpment
n07854455 quark
n03908204 pencil
n02764779 axle
n02752810 telamon
n03963294 playback
n01797020 capercaillie
n03367410 florist_shop
n03351979 fishing_pole
n03219612 dolly
n02650541 sea_robin
n03014440 chess_piece
n02891188 brake_system
n07926785 mate
n12903503 datura_stramonium
n03016209 chicane
n03440216 gps
n04019696 pull
n12684379 impatiens_capensis
n03438071 girdle
n01603600 waxwing
n12723062 creosote_bush
n09932508 coal_miner
n04585980 winchester
n07834507 mayo
n03701391 machine_gun
n02454794 dasypus_novemcinctus
n02240517 bed_bug
n01402600 brown_algae
n07619004 custard
n02280458 pierid
n04476116 dragger
n02407625 whiteface
n11965218 fireweed
n13135832 seed
n02046759 guillemot
n12646605 fuji
n02908951 brussels_lace
n04285146 sports_equipment
n03335030 fighter_aircraft
n01575117 cowbird
n01874928 opossum
n01587526 catbird
n02129991 liger
n03164605 davenport
n12272239 garry_oak
n02610664 parrotfish
n13136316 bean
n03494537 harmonium
n03516844 hessian
n12344283 evening_primrose
n01893825 hedgehog
n12091550 oxlip
n02740764 armor_plating
n03956785 planner
n03456299 gun
n03605915 conjunction
n04152387 screen
n03560430 igloo
n02880842 bowie_knife
n02085374 toy_dog
n03325288 fauld
n03215076 divan
n12985420 truffle
n03588841 jabot
n04381860 tabletop
n04000311 printing_press
n03035510 cistern
n02427576 lechwe
n03058603 coating
n12312728 kangaroo_paw
n03191561 dickie
n12807251 london_plane
n03727946 mat
n11691046 corolla
n02881757 derby
n11720353 crowfoot
n11974557 snakeweed
n02253127 greenfly
n07802963 millet
n12408280 slippery_elm
n02843029 birchbark
n12788854 hortensia
n07743384 huckleberry
n05257476 bouffant
n13126050 taproot
n02628600 skipjack
n07579575 main_course
n00017222 plant_life
n02880189 bow
n04580493 white_goods
n04401680 call_box
n02919792 bungalow
n03204306 dipper
n02956699 capitol
n02872529 relay_station
n02963503 electrocardiograph
n03002948 chalice
n12634429 crabapple
n01553142 antbird
n03039259 clay_pigeon
n07894703 montrachet
n03775847 mizzen
n03333349 field_hospital
n03705379 magnet
n02028175 yellowlegs
n03522100 hip_roof
n02912065 buffet
n12566331 red_sandalwood
n10224578 journalist
n03713069 main_yard
n04170933 selvage
n03786715 trench_mortar
n03149135 curb_bit
n04062179 reciprocating_engine
n03039947 cleaning_equipment
n12307240 jessamine
n07906572 blended_whiskey
n12352287 banana_tree
n04142434 scalpel
n04426184 third_rail
n03201776 tux
n07863374 pasta
n07869775 kebab
n02892948 knuckles
n02405799 santa_gertrudis
n01521756 rhea
n02013177 whooping_crane
n03612965 tympanum
n04477725 treasure_ship
n05468739 oligodendrocyte
n03716966 mandolin
n03172038 deflector
n03353951 fixative
n04051549 incline
n03819994 net
n13897996 equipoise
n02742322 regalia
n03506370 spa
n02783994 baluster
n06275471 radiotelegraph
n07591162 oyster_stew
n03938037 pillory
n13225365 resurrection_plant
n03343853 piece
n02324045 cony
n12009047 double_gold
n02098906 water_dog
n02241008 backswimmer
n10772092 weatherman
n04973386 mahogany
n02395694 piglet
n01942869 abalone
n13233727 milkweed
n03832144 nosewheel
n04283378 radius
n11658331 miro
n02214499 potter_wasp
n05239437 skin_graft
n01620735 king_vulture
n02075296 carnivore
n01712752 ceratosaurus
n11707827 mountain_laurel
n04028764 pylon
n01596608 purple_martin
n03385557 fortification
n03025886 chordophone
n02963302 card_catalog
n12782530 sundew
n03227010 double_glazing
n12403513 sycamore
n04081844 constraint
n03272383 electric_lamp
n01686044 racerunner
n03854815 pipe
n02621258 surgeonfish
n03275681 electrolytic
n02038993 pratincole
n03105306 coracle
n12159804 zucchini
n00021939 artefact
n03583419 ion_engine
n03659292 lever
n04358117 supercomputer
n02122725 tom
n07865484 chow_mein
n11957678 calliopsis
n02136452 fossa
n12655062 loganberry
n12651611 pear_tree
n04322026 stock
n12592058 nipa_palm
n04086066 revetment
n03977592 police_boat
n01611472 peregrine
n12465557 bear_grass
n03856012 orphanage
n11620673 fir_tree
n03317889 faille
n02934451 cable_car
n04470741 transdermal_patch
n12055516 cymbidium
n01623615 screech_owl
n12407715 ulmus_parvifolia
n07907161 irish_whiskey
n02431122 cervus_elaphus
n14975598 papyrus
n12044467 aerides
n04330998 strad
n03464053 thong
n03496296 harpsichord
n11725973 wood_anemone
n02654425 boxfish
n12522894 dalbergia_sissoo
n04238321 zipper
n15090742 b_vitamin
n04270891 shaft
n01995686 brine_shrimp
n01799302 guan
n04384593 tailgate
n12523475 jacaranda
n07643306 jelly
n03978815 polonaise
n01940736 mollusk
n07607361 liquorice
n01561732 wheatear
n01682435 basilisk
n03653740 lecture_room
n02831237 beret
n03779000 module
n04301000 stand
n04051825 bulwark
n01538630 snowflake
n02806379 bat
n03283827 emitter
n12731835 balsam_poplar
n04033287 queen
n03609397 kazoo
n03256788 dune_buggy
n03619890 kitchen
n02736798 argyll
n03801671 music_school
n02861286 bodega
n12351091 achira
n12594989 raffia_palm
n12685431 geranium
n03574243 instep
n02266050 dobsonfly
n01814370 domestic_pigeon
n03356446 flambeau
n07920989 mocha
n04095577 riveting_machine
n09618957 face
n12220829 lomatia
n03476083 hairpiece
n03788498 motel
n04529962 vertical_stabilizer
n02327028 jackrabbit
n12321873 shellbark
n12808007 arizona_sycamore
n04198233 shirting
n02898585 wedding_dress
n02527057 tuna
n00015388 fauna
n03075768 pacifier
n03515934 hermitage
n03067339 cold_cream
n03822171 newspaper
n12399384 morus_alba
n03200357 dining_car
n03673450 lingerie
n02181235 darkling_beetle
n03554460 hygrometer
n02566665 yellow_bass
n01668892 river_cooter
n02823335 beer_barrel
n00466377 round
n02590987 porgy
n03834040 reactor
n03883385 pannier
n13907272 cranny
n03572321 inkwell
n04483925 trimmer
n03201776 tuxedo
n07749446 kumquat
n12926689 manioc
n07841345 yolk
n04402057 subscriber_line
n07766891 medlar
n10701180 tennis_player
n02874442 bootjack
n03546340 lodging
n04434207 tie_rack
n12155009 pandanus_tectorius
n04325208 stockyard
n09294877 grot
n03956922 plant
n03607659 kalashnikov
n00450866 pony_trekking
n09199101 anthill
n02895438 breathalyzer
n09303528 hillside
n04974859 ultramarine
n03196598 digital_display
n04250850 schnorchel
n03624134 knife
n07828378 msg
n12110236 wild_oat
n07752966 currant
n12754648 acer_campestre
n03013850 chenille
n07577918 coffee_break
n02705944 amplifier
n02833793 bevel_gear
n12969131 puffball
n03640850 lanolin
n02522399 cod
n02102605 water_spaniel
n03616763 kick_start
n02849885 blast_furnace
n12230540 manzanita
n11870747 alyssum
n03758894 microbalance
n03148727 cupola
n10305802 medical_man
n07834507 mayonnaise
n02796995 barroom
n03077741 communications_satellite
n11614039 whitebark_pine
n01556514 whistler
n12914923 verbena
n03440876 glory_hole
n02692232 airport
n12641931 wild_cherry
n03325941 felt_hat
n10610465 sleeper
n01612122 sparrow_hawk
n04219424 silk
n02851099 screen
n10087434 fighter_pilot
n01448291 swordtail
n03135917 crossbar
n04052346 ramrod
n04520382 caravan
n03508881 heating_pad
n04402057 telephone_line
n02879309 dress_shop
n13875571 loop
n02766534 baby_buggy
n02439033 giraffe
n01562265 robin
n07577374 bite
n12739332 mistletoe
n01830479 wood_hoopoe
n12075151 spider_orchid
n03120491 court
n12826143 dichondra
n02060569 manx_shearwater
n02680754 adjustable_spanner
n07772274 chestnut
n13024012 ascomycete
n02896294 loincloth
n04264914 space_vehicle
n09932508 collier
n04559910 water_glass
n10109443 monster
n01794158 turkey
n04489008 pant
n03540595 infirmary
n11903671 greater_celandine
n01573627 cacique
n04525191 velveteen
n07714078 kale
n03824381 nightgown
n04432043 thwart
n09239302 cavern
n03329663 ferryboat
n13875884 bight
n04526800 ventilation_shaft
n03409393 gable_wall
n04164757 second_hand
n01321579 young
n03733925 measuring_device
n02313709 bryozoan
n01854415 sawbill
n03221059 eye_mask
n02327656 arctic_hare
n11786539 taro
n02921029 bunsen_burner
n03469493 firing_mechanism
n01333610 reoviridae
n07848771 clarified_butter
n02852173 flasher
n03272810 power_meter
n04247876 snaffle_bit
n04001499 pressure_gauge
n02834778 cycle
n04045644 baulk
n07711080 fries
n12549192 black_medick
n11903671 chelidonium_majus
n02682311 adze
n03288003 engine
n03666362 led
n13872822 funnel_shape
n04307878 chophouse
n03130233 crematory
n11961100 mum
n01804478 bobwhite
n14973585 pantothenic_acid
n01825278 turaco
n03256928 dungeon
n02104523 sheepdog
n02041246 gull
n12677612 snowberry
n07743902 cranberry
n04067818 refectory
n03859608 outfall
n04376400 synthesizer
n03499907 steel_guitar
n07852833 camembert
n03005515 chandlery
n02737351 ark
n12766595 poison_sumac
n02580679 spanish_mackerel
n03972372 poacher
n04501550 turntable
n11773987 nerium_oleander
n12202936 linden_tree
n02178717 boll_weevil
n02961544 car_bomb
n10443032 plumber
n01854415 sheldrake
n02379908 arabian
n02386746 packhorse
n03618678 king_post
n04960277 blackness
n07870167 lasagne
n07904760 geneva
n02358091 ground_squirrel
n07714078 kail
n01841679 wryneck
n02077658 fur_seal
n01847978 black_duck
n04003856 print
n03005285 pendent
n12261571 copper_beech
n03262519 earthenware
n03175189 jean
n04414675 tesla_coil
n07876026 sauerbraten
n07921360 chocolate_milk
n13121104 xerophile
n04397768 teakettle
n12104501 herbage
n07913644 bullshot
n07739923 baldwin
n04246855 smoker
n02240517 bedbug
n02768433 backbone
n11632167 monterey_cypress
n02445171 lutra_lutra
n13880551 right_triangle
n04299215 stand
n11849871 mammillaria
n00468480 football_game
n12328398 loosestrife
n02431337 hart
n04001661 pwr
n03234164 boxers
n03506370 health_club
n11695599 pawpaw
n04542858 wading_pool
n03581125 crossroad
n07599649 bonbon
n04388743 tank
n10020890 doc
n03212114 disposal
n07932614 rickey
n01481331 chimaera
n12201331 silver_tree
n02340640 rice_rat
n02533209 sardine
n04041747 radio_antenna
n04541320 voltmeter
n00452034 bullfighting
n02085374 toy
n03861048 output_device
n02587618 schoolmaster
n03934565 pier_table
n02980036 caster
n03350204 fishbowl
n04066270 red_carpet
n03205143 directional_microphone
n01936391 polychaete
n01382033 spirochaete
n11620016 siberian_larch
n12407222 dutch_elm
n03726760 mast
n03801353 music_box
n12782915 dionaea_muscipula
n12644902 almond_tree
n03200357 diner
n12020507 marigold
n03206718 disguise
n04430896 thumb
n03415486 gangplank
n11929743 artemisia_annua
n02595339 mademoiselle
n03056288 coal_house
n12416703 crocus_sativus
n02043808 skimmer
n13898207 conformation
n04606574 wrench
n13866144 polygonal_shape
n03703463 mackinaw
n03766044 miller
n03504723 central_office
n03283221 emergency_room
n04374735 temple
n12663023 coffea_arabica
n13917785 truncated_cone
n03829954 noria
n03456186 gray
n03103396 cooling_tower
n02632039 spearfish
n07805594 bird_food
n02274259 butterfly
n02762909 auxiliary_engine
n03665366 light_source
n02857644 boardroom
n02432704 blacktail
n02101861 springer_spaniel
n03809211 nard
n09436444 ski_slope
n07867421 fondu
n03385557 munition
n12480456 tuberose
n04168199 segway
n02169974 potato_beetle
n12675876 japanese_honeysuckle
n02800213 baseball_glove
n03206282 disco
n02657694 flounder
n02119359 silver_fox
n03403643 funnel
n02207449 worker
n07771212 walnut
n01890860 shrew_mole
n01558307 fieldfare
n03549732 promenade_deck
n04232437 skyhook
n01740551 worm_snake
n02585872 cichlid_fish
n07907161 irish
n03115180 cotton
n02486657 chacma_baboon
n03467796 guitar_pick
n13102775 tendril
n03968728 plummet
n02964075 card_table
n11692792 thistledown
n07713267 rhubarb
n04472961 traverse
n02548247 angler
n12009047 hortensia
n04122825 poke
n12073991 odontoglossum
n03580615 internet
n12625383 cotoneaster
n12282737 white_birch
n03225458 dosimeter
n13130726 flower_stalk
n11756870 black_wattle
n03533014 kalian
n12530818 whin
n04523831 vault
n03900194 patrol_boat
n01550761 cotinga
n04135315 kotex
n01579028 crow
n02813544 bazar
n04182322 shaft
n08521623 necropolis
n02461830 anteater
n02897097 bren
n02683558 afterburner
n03382292 forecourt
n07744811 blackberry
n03237416 top_hat
n04299215 stall
n03487331 handloom
n02183857 louse
n12461466 scilla
n03267696 elastic
n03140771 cruise_missile
n01848123 teal
n02894337 breakfast_table
n07753980 granadilla
n04541136 pile
n12639584 prunus_domestica
n04127117 safety_net
n07831267 tomato_sauce
n03721047 marble
n03680858 lobster_pot
n03837698 oast_house
n02378541 cavalry_horse
n02965300 cargo_vessel
n13108131 bean_tree
n03267468 capsule
n02756854 audio_amplifier
n02150134 mastiff_bat
n04157320 sculpture
n02752615 jockstrap
n02190790 housefly
n12237641 mountain_laurel
n04082562 retainer
n02731398 apsis
n03134118 crook
n02473307 homo_erectus
n15019030 sand
n02922292 burial_mound
n02936281 caff
n04603872 workwear
n03387323 foundation
n04401680 telephone_kiosk
n07910538 pastis
n02508742 ringtail
n11782036 elephant_ear
n13902048 ridge
n03165616 day_school
n02042180 blackcap
n12356395 turmeric
n12084890 stanhopea
n04241394 slipper
n02048115 horned_puffin
n07936548 club_soda
n02639605 duckbill
n12262553 chestnut_tree
n03171356 defensive_structure
n03480719 halter
n02688443 control_surface
n09274152 scarp
n03335461 fig_leaf
n02578928 yellowtail
n03100897 transporter
n04277493 spindle
n04165409 sectional
n03336575 filament
n03114379 cozy
n03416775 garand
n11851258 nopal
n04464125 track
n01381044 streptococcus
n02863536 bofors_gun
n03173929 delivery_van
n02407390 friesian
n03688405 long_sleeve
n03033267 circlet
n03165211 ledger
n03528523 home_computer
n14977504 paving_material
n05538625 head
n03637480 lanai
n02903204 broadcaster
n03365991 story
n13201969 woodsia
n01756508 western_diamondback
n11674332 inflorescence
n07585107 chicken_broth
n01850873 canvasback
n03109253 corncrib
n03704834 magic_lantern
n06272290 telephone
n04350581 sugar_bowl
n02006364 sacred_ibis
n11736694 nigella
n04320598 stink_bomb
n03259009 dustpan
n12522188 rosewood
n01611472 falco_peregrinus
n01491874 dogfish
n12749852 wahoo
n02164464 beetle
n03868643 oximeter
n02991302 prison_cell
n02132320 bruin
n02897820 brick
n02857644 council_chamber
n12392549 stinging_nettle
n02838958 billhook
n07881800 beverage
n12284821 alnus_glutinosa
n03410022 gaff
n12554911 tumbleweed
