n11845793 hedgehog_cactus
n01316422 scavenger
n01925270 planaria
n11895092 radish
n09210862 atoll
n02257284 periodical_cicada
n01684133 skink
n03646020 latex
n07881800 drink
n01958531 geoduck
n04335693 street_clothes
n12713063 kumquat
n13068434 bunt
n04250224 precision_rifle
n02991847 cellar
n03034663 buzz_saw
n03770834 miniver
n02934451 car
n07614198 frappe
n04469003 tramway
n07710616 irish_potato
n11537327 bryophyte
n03790755 motor_inn
n10109443 monstrosity
n01365885 neisseria_gonorrhoeae
n07575510 afternoon_tea
n03072201 color_television
n11691857 lip
n03529175 homeroom
n02520147 flathead_catfish
n04255586 soda_can
n10155849 stylist
n02240517 chinch
n13078021 verticillium
n02755823 attic
n03460147 grinding_wheel
n07801892 broad_bean
n12762896 sumach
n12201580 cacao
n04021503 pulse_generator
n07680932 roll
n03581125 crossway
n03204558 dip_switch
n03612814 kettle
n12898342 atropa_belladonna
n02666943 shambles
n03287733 engine
n05218119 cadaver
n12915140 lantana
n04295881 bowl
n02739668 armour
n04532504 vestry
n12965626 ergot
n02029087 curlew_sandpiper
n12121610 fescue
n12277578 quercus_robur
n02855925 blue
n07823951 curry
n03950899 pith_helmet
n14974264 paper
n02536456 oncorhynchus_tshawytscha
n12435649 wild_garlic
n01912152 hydra
n07951464 accumulation
n03906106 peg
n02376918 male_horse
n12755876 japanese_maple
n02788572 font
n03909406 pendulum_clock
n13077033 mold
n03542605 hotel_casino
n12713866 cork_tree
n03498662 hatchback
n12723062 coville
n13154494 frond
n01648356 midwife_toad
n03330947 fetter
n01741232 gopher_snake
n07908923 chartreuse
n11832214 beta_vulgaris
n03517509 hibachi
n04479939 trestle_bridge
n03765561 milling_machinery
n03114236 costume
n05491154 renal_cortex
n04044307 wireless_telegraphy
n07768139 anjou
n03326371 feedlot
n12330891 bayberry
n03254374 dugout_canoe
n03451365 grade_separation
n03716228 mammogram
n02648625 greenling
n07925116 pineapple_juice
n02508213 common_raccoon
n03261603 earmuff
n09213565 bank
n03501288 head
n03426134 gas_tank
n11666854 dicot
n03464053 g_string
n03484083 handcart
n03279508 electron_microscope
n02336275 harvest_mouse
n03288742 english_horn
n12898342 deadly_nightshade
n12927013 manioc
n00442115 swim
n12520406 guar
n02433318 dama_dama
n02563079 white_crappie
n04405907 telly
n01582856 australian_magpie
n02631775 white_marlin
n03443543 godown
n11977303 sneezeweed
n12807409 american_plane
n02877642 bottlebrush
n02977438 register
n04549919 ward
n04242408 sloop
n07570720 nourishment
n01548301 kingbird
n03389889 four_wheeler
n02848921 dummy
n03550153 hut
n03906997 pen
n01817346 poll
n03245889 drone
n01847806 mallard
n02955247 capacitance
n03892557 vicarage
n13024500 clavicipitaceae
n07772147 cashew
n12143676 zea_mays
n12610328 water_hyacinth
n11666854 dicotyledon
n03204436 dipstick
n03129753 credenza
n07693223 schnecken
n03948950 piston
n03453320 granny
n07754894 cocoa_bean
n03904183 zebra_crossing
n04010779 autocue
n02127808 big_cat
n12683407 scabious
n08616050 ley
n12477747 maguey
n02833040 bethel
n07585906 gumbo
n02826068 bell_jar
n09415671 riverbed
n04293119 squeezer
n12284262 alder
n03679712 living_room
n03802228 ball
n12281788 yellow_birch
n13221529 club_moss
n04104384 roman_arch
n04394261 target
n01955933 bivalve
n07907429 rye
n13880199 isosceles_triangle
n03098140 panel
n03605504 jump_suit
n11542640 hepatic
n11619227 tamarack
n03045337 cloak
n01500091 manta
n04212282 bird
n12013035 black_salsify
n09393605 champaign
n12100187 barbasco
n04130907 salade
n03135532 cross
n12281974 betula_papyrifera
n11611758 stone_pine
n12723062 larrea_tridentata
n07895710 cabernet_sauvignon
n04963588 crimson
n02437482 bactrian_camel
n04304680 starting_gate
n02952485 canteen
n02768655 back_brace
n07851767 pot_cheese
n02682922 aerosol
n03357081 flannel
n12339831 clove
n02508213 coon
n11627512 spruce_pine
n11756092 acacia
n03394149 service_elevator
n04136161 saree
n04357121 sunroof
n02415253 white_sheep
n07897116 retsina
n09495962 griffon
n03997484 power_tool
n04165675 security_blanket
n02404573 brahmin
n04075715 rendering
n12171966 okra
n03665924 lightbulb
n09189157 aerie
n02960903 decanter
n02758960 sterilizer
n02872333 booster_rocket
n06275471 wireless_telegraphy
n04414319 terra_sigillata
n13901321 pipe
n02377480 female_horse
n13881644 star
n04269822 gaiter
n07691539 brioche
n12591017 cabbage_palm
n03908204 pencil
n02764779 axle
n02752810 telamon
n01713764 tyrannosaurus
n03963294 playback
n03367410 florist_shop
n02047260 murre
n03219612 dolly
n11626152 sitka_spruce
n07926785 mate
n12903503 datura_stramonium
n03440216 gps
n02817031 bearing
n04019696 pull
n03438071 girdle
n12723062 creosote_bush
n03080633 compass
n09932508 coal_miner
n04585980 winchester
n11707229 sassafras
n07834507 mayo
n04146504 school_bell
n03701391 machine_gun
n02454794 dasypus_novemcinctus
n02240517 bed_bug
n01402600 brown_algae
n07619004 custard
n02280458 pierid
n04476116 dragger
n02407625 whiteface
n01552034 bellbird
n11965218 fireweed
n13135832 seed
n04285146 sports_equipment
n03132666 crinoline
n03335030 fighter_aircraft
n01575117 cowbird
n01874928 opossum
n01587526 catbird
n02129991 liger
n03183080 device
n12272239 garry_oak
n02610664 parrotfish
n13136316 bean
n03082656 tourniquet
n03494537 harmonium
n03516844 hessian
n03211616 display_board
n01893825 hedgehog
n12091550 oxlip
n02804252 tuba
n09381242 outcropping
n03955296 planer
n02111626 spitz
n03605915 conjunction
n12136581 malacca
n04152387 screen
n03560430 igloo
n03325288 fauld
n03215076 divan
n12985420 truffle
n02075612 omnivore
n04381860 tabletop
n04000311 printing_press
n02470709 anthropoid
n03035510 cistern
n02427576 lechwe
n03058603 coating
n03191561 dickie
n01597737 redbird
n12807251 london_plane
n02790823 barbed_wire
n07891433 rice_beer
n03727946 mat
n11691046 corolla
n11720353 crowfoot
n12924623 ricinus_communis
n01517966 carinate
n03162818 dart
n09927089 cleaner
n02253127 greenfly
n12408280 slippery_elm
n02843029 birchbark
n07624757 knish
n13180534 spleenwort
n03236423 dredger
n07917272 screwdriver
n02628600 skipjack
n00017222 plant_life
n04213353 sickle
n02880189 bow
n04580493 white_goods
n04401680 call_box
n02031298 eurasian_woodcock
n02919792 bungalow
n03204306 dipper
n02956699 capitol
n02872529 relay_station
n02963503 electrocardiograph
n03002948 chalice
n12634429 crabapple
n01553142 antbird
n03224603 dormer
n07894703 montrachet
n03775847 mizzen
n02330245 mouse
n03333349 field_hospital
n02565072 smallmouth_bass
n06267145 paper
n02946921 tin
n03705379 magnet
n02028175 yellowlegs
n03522100 hip_roof
n02912065 buffet
n10224578 journalist
n03713069 main_yard
n03416900 garbage
n03786715 trench_mortar
n03149135 curb_bit
n04062179 reciprocating_engine
n03039947 cleaning_equipment
n07906572 blended_whiskey
n12352287 banana_tree
n01561452 redtail
n08663703 desktop
n03020034 silicon_chip
n04142434 scalpel
n04426184 third_rail
n03201776 tux
n07869775 kebab
n02892948 knuckles
n04419868 thermal_printer
n01521756 rhea
n03612965 tympanum
n02748491 aspirator
n05468739 oligodendrocyte
n03716966 mandolin
n04134523 sandbox
n03172038 deflector
n03353951 fixative
n02678897 adapter
n02355227 squirrel
n13897996 equipoise
n01810268 tinamou
n03506370 spa
n02783994 baluster
n06275471 radiotelegraph
n07591162 oyster_stew
n03938037 pillory
n13225365 resurrection_plant
n03343853 piece
n12009047 double_gold
n02118643 vixen
n02098906 water_dog
n01897667 alula
n10772092 weatherman
n04973386 mahogany
n13233727 milkweed
n05239437 skin_graft
n03832144 nosewheel
n04283378 radius
n11658331 miro
n02214499 potter_wasp
n01461315 spawn
n01620735 king_vulture
n02075296 carnivore
n11707827 mountain_laurel
n04028764 pylon
n01596608 purple_martin
n15091304 vitamin_b12
n03385557 fortification
n03548930 veil
n03025886 chordophone
n12782530 sundew
n03227010 double_glazing
n12403513 sycamore
n04081844 constraint
n12064389 fragrant_orchid
n11609475 pinon
n03272383 electric_lamp
n04389430 tankard
n01686044 racerunner
n04022332 pump
n02621258 surgeonfish
n03854815 pipe
n03275681 electrolytic
n02038993 pratincole
n03105306 coracle
n04358117 supercomputer
n02122725 tom
n07865484 chow_mein
n11957678 calliopsis
n00007846 someone
n04166281 saloon
n02769290 backhoe
n10628644 sovereign
n07759424 muscadine
n07709333 leafy_vegetable
n02136452 fossa
n12365462 calophyllum_inophyllum
n03321103 turbojet
n12655062 loganberry
n04529108 vernier
n04322026 stock
n12592058 nipa_palm
n12915568 avicennia_marina
n04086066 revetment
n03977592 police_boat
n12465557 bear_grass
n11620673 fir_tree
n03317889 faille
n02934451 cable_car
n04470741 transdermal_patch
n12055516 cymbidium
n01623615 screech_owl
n12407715 ulmus_parvifolia
n02431122 cervus_elaphus
n14975598 papyrus
n12044467 aerides
n02301935 emperor_moth
n04330998 strad
n03464053 thong
n03496296 harpsichord
n12498055 palo_verde
n11725973 wood_anemone
n12522894 dalbergia_sissoo
n12694486 acerola
n04238321 zipper
n04035748 quirt
n15090742 b_vitamin
n04270891 shaft
n15092059 nicotinic_acid
n01995686 brine_shrimp
n01799302 guan
n04384593 tailgate
n12523475 jacaranda
n11712282 yellow_poplar
n07643306 jelly
n03978815 polonaise
n01940736 mollusk
n03380724 footrest
n07607361 liquorice
n07726525 mushy_peas
n01561732 wheatear
n01682435 basilisk
n10263411 lineman
n03653740 lecture_room
n02831237 beret
n03779000 module
n04301000 stand
n04051825 bulwark
n02806379 bat
n03283827 emitter
n12731835 balsam_poplar
n03287351 energizer
n07913774 cobbler
n03609397 kazoo
n03256788 dune_buggy
n03619890 kitchen
n01838598 peckerwood
n03986704 portico
n02861286 bodega
n12351091 achira
n12594989 raffia_palm
n12685431 geranium
n03574243 instep
n02266050 dobsonfly
n01814370 domestic_pigeon
n03356446 flambeau
n03007297 fraternity_house
n07920989 mocha
n04095577 riveting_machine
n03476083 hairpiece
n03788498 motel
n04529962 vertical_stabilizer
n02327028 jackrabbit
n02527057 tuna
n04198233 shirting
n04509171 undies
n00015388 fauna
n03075768 pacifier
n03067339 cold_cream
n03822171 newspaper
n12759273 cashew
n12399384 morus_alba
n09339810 lithosphere
n03200357 dining_car
n03673450 lingerie
n07587441 chowder
n04042358 radiograph
n02181235 darkling_beetle
n01776705 ixodid
n03554460 hygrometer
n02566665 yellow_bass
n02823335 beer_barrel
n02590987 porgy
n03834040 reactor
n07826453 angelica
n01730960 black_racer
n03883385 pannier
n13907272 cranny
n04483925 trimmer
n03201776 tuxedo
n07749446 kumquat
n07924834 orange_juice
n07841345 yolk
n04402057 subscriber_line
n07766891 medlar
n04132603 shamisen
n02874442 bootjack
n03546340 lodging
n04434207 tie_rack
n12155009 pandanus_tectorius
n04325208 stockyard
n09294877 grot
n03956922 plant
n11598686 ephedra
n00450866 pony_trekking
n09199101 anthill
n02895438 breathalyzer
n03175081 den
n07592094 fricassee
n09303528 hillside
n04250850 schnorchel
n00479616 racquetball
n03185868 dewar
n03624134 knife
n07828378 msg
n07752966 currant
n12754648 acer_campestre
n03013850 chenille
n07577918 coffee_break
n02833793 bevel_gear
n12969131 puffball
n09906704 champ
n02522399 cod
n02102605 water_spaniel
n03616763 kick_start
n02849885 blast_furnace
n13141564 bearwood
n12230540 manzanita
n11870747 alyssum
n10305802 medical_man
n01334217 variola_major
n07834507 mayonnaise
n02624987 tinker
n02390015 jennet
n03077741 communications_satellite
n11614039 whitebark_pine
n01556514 whistler
n12914923 verbena
n10610465 sleeper
n02372584 das
n04219424 silk
n02851099 screen
n10087434 fighter_pilot
n07935737 bottled_water
n04520382 caravan
n07931280 wassail
n04402057 telephone_line
n02879309 dress_shop
n00464894 golf_game
n02766534 baby_buggy
n02439033 giraffe
n01562265 robin
n07577374 bite
n12739332 mistletoe
n12075151 spider_orchid
n02402425 cattle
n03120491 court
n02901481 brigandine
n02060569 manx_shearwater
n02680754 adjustable_spanner
n02922578 burqa
n07772274 chestnut
n12732009 white_poplar
n02896294 loincloth
n04264914 space_vehicle
n09932508 collier
n04559910 water_glass
n10109443 monster
n03323319 farthingale
n01794158 turkey
n02024479 golden_plover
n03540595 infirmary
n11903671 greater_celandine
n12529220 cork_tree
n03123917 cowbell
n04525191 velveteen
n10340312 instrumentalist
n07714078 kale
n04432043 thwart
n09239302 cavern
n03329663 ferryboat
n04526800 ventilation_shaft
n03409393 gable_wall
n01321579 young
n03733925 measuring_device
n02313709 bryozoan
n02960352 car
n04162433 seat
n12680864 viburnum_opulus
n01804163 golden_pheasant
n03221059 eye_mask
n02327656 arctic_hare
n11786539 taro
n13094145 sorus
n02921029 bunsen_burner
n03469493 firing_mechanism
n01333610 reoviridae
n01790812 cochin
n03131669 crib
n04202142 shooting_lodge
n02852173 flasher
n04247876 snaffle_bit
n04001499 pressure_gauge
n02834778 cycle
n01339801 cmv
n07711080 fries
n12549192 black_medick
n11903671 chelidonium_majus
n02682311 adze
n03288003 engine
n03666362 led
n03448031 gordian_knot
n07894799 chardonnay
n01854700 goosander
n04307878 chophouse
n02737660 arm
n04205318 short_pants
n03130233 crematory
n01650167 tree_frog
n11961100 mum
n01804478 bobwhite
n01825278 turaco
n03256928 dungeon
n02104523 sheepdog
n02434190 woodland_caribou
n02041246 gull
n12677612 snowberry
n07743902 cranberry
n04067818 refectory
n03859608 outfall
n04376400 synthesizer
n03499907 steel_guitar
n07852833 camembert
n03005515 chandlery
n02737351 ark
n12766595 poison_sumac
n03972372 poacher
n04501550 turntable
n11773987 nerium_oleander
n12202936 linden_tree
n02961544 car_bomb
n10443032 plumber
n02379908 arabian
n02386746 packhorse
n03618678 king_post
n04960277 blackness
n02729965 contrivance
n07904760 geneva
n02358091 ground_squirrel
n07714078 kail
n01841679 wryneck
n01566207 tailorbird
n01847978 black_duck
n03841666 office
n04012482 turboprop
n03005285 pendent
n01438581 loach
n03684611 lockstitch
n12261571 copper_beech
n03262519 earthenware
n03175189 jean
n04503499 twinjet
n07876026 sauerbraten
n04397768 teakettle
n12104501 herbage
n07913644 bullshot
n07739923 baldwin
n02036228 banded_stilt
n04968749 jade
n04246855 smoker
n02240517 bedbug
n12729315 black_willow
n11632167 monterey_cypress
n02021795 seabird
n13880551 right_triangle
n04491388 billy
n02597608 kingfish
n04299215 stand
n00468480 football_game
n07623136 pastry_dough
n03234164 boxers
n03506370 health_club
n02168245 firefly
n11695599 pawpaw
n12161744 butternut_squash
n04542858 wading_pool
n03581125 crossroad
n04388743 tank
n03931765 picture_frame
n10020890 doc
n03212114 disposal
n07932614 rickey
n01481331 chimaera
n12201331 silver_tree
n04309348 steamship
n02340640 rice_rat
n02533209 sardine
n01744270 indian_python
n04041747 radio_antenna
n11872146 rockcress
n03861048 output_device
n03934565 pier_table
n02980036 caster
n04282992 spode
n04066270 red_carpet
n03205143 directional_microphone
n02839592 billiard_parlor
n01936391 polychaete
n01382033 spirochaete
n12407222 dutch_elm
n03726760 mast
n07879350 sashimi
n09349648 meander
n02822064 bedsitter
n12782915 dionaea_muscipula
n01607429 redtail
n12644902 almond_tree
n03412906 gallows
n03200357 diner
n04430896 thumb
n02595339 mademoiselle
n03056288 coal_house
n12324056 combretum
n13898207 conformation
n03703463 mackinaw
n04434932 tights
n03799610 munition
n03766044 miller
n03504723 central_office
n03283221 emergency_room
n04374735 temple
n12663023 coffea_arabica
n13917785 truncated_cone
n03829954 noria
n04554211 washboard
n02274259 butterfly
n07805594 bird_food
n02762909 auxiliary_engine
n03665366 light_source
n07739344 crabapple
n03368352 flowerbed
n02857644 boardroom
n07842753 omelette
n13190060 bracken
n09436444 ski_slope
n02513560 young_fish
n07772935 coconut
n03385557 munition
n12480456 tuberose
n04168199 segway
n02169974 potato_beetle
n12675876 japanese_honeysuckle
n02800213 baseball_glove
n03206282 disco
n02657694 flounder
n03403643 funnel
n01890860 shrew_mole
n03549732 promenade_deck
n04232437 skyhook
n01740551 worm_snake
n02585872 cichlid_fish
n03115180 cotton
n04568069 wind_vane
n02486657 chacma_baboon
n03467796 guitar_pick
n02964075 card_table
n03968728 plummet
n11692792 thistledown
n07713267 rhubarb
n04472961 traverse
n02548247 angler
n12009047 hortensia
n04122825 poke
n03409297 gabardine
n03580615 internet
n12625383 cotoneaster
n02739668 armor
n08640962 rough
n03225458 dosimeter
n11756870 black_wattle
n03533014 kalian
n04523831 vault
n13884930 cuboid
n01550761 cotinga
n04135315 kotex
n01579028 crow
n02813544 bazar
n04182322 shaft
n08521623 necropolis
n02834642 bicorn
n02461830 anteater
n02897097 bren
n02683558 afterburner
n03237416 top_hat
n07744811 blackberry
n01421333 cryptophyte
n04299215 stall
n03487331 handloom
n01468712 ascidian
n02183857 louse
n03600977 joint
n03140771 cruise_missile
n03645011 latch
n01848123 teal
n02894337 breakfast_table
n04541136 pile
n04561422 water_mill
n02761696 automobile_factory
n03191776 dickie
n07831267 tomato_sauce
n03721047 marble
n03680858 lobster_pot
n03837698 oast_house
n02378541 cavalry_horse
n02965300 cargo_vessel
n03267468 capsule
n02190790 housefly
n12237641 mountain_laurel
n04082562 retainer
n02731398 apsis
n03134118 crook
n02473307 homo_erectus
n15019030 sand
n02922292 burial_mound
n02936281 caff
n12402348 banyan_tree
n04603872 workwear
n03387323 foundation
n04401680 telephone_kiosk
n03502331 head_covering
n07910538 pastis
n02508742 ringtail
n11900569 poppy
n04521987 varnish
n02449183 wolverine
n11782036 elephant_ear
n07888229 pilsner
n02042180 blackcap
n12356395 turmeric
n04241394 slipper
n03917048 periscope
n02542432 bonefish
n02048115 horned_puffin
n07936548 club_soda
n04266162 space_laboratory
n02639605 duckbill
n12262553 chestnut_tree
n03480719 halter
n03571439 injector
