n11845793 hedgehog_cactus
n13137672 aggregate_fruit
n03273551 hammond_organ
n07823951 curry
n14974264 paper
n04310604 steam_turbine
n02536456 oncorhynchus_tshawytscha
n12435649 wild_garlic
n01912152 hydra
n07951464 accumulation
n02376918 male_horse
n12755876 japanese_maple
n02788572 font
n04261767 sounder
n13077033 mold
n03542605 hotel_casino
n12713866 cork_tree
n03498662 hatchback
n04564278 wattmeter
n02202678 biting_midge
n13154494 frond
n01498989 eagle_ray
n02862916 body_lotion
n03330947 fetter
n01741232 gopher_snake
n07908923 chartreuse
n11832214 beta_vulgaris
n03517509 hibachi
n04479939 trestle_bridge
n04101375 roll
n04520784 vane
n03996849 power_steering
n03765561 milling_machinery
n12494794 royal_poinciana
n04044307 wireless_telegraphy
n07768139 anjou
n12330891 bayberry
n01579149 american_crow
n03254374 dugout_canoe
n03451365 grade_separation
n03716228 mammogram
n04533946 videodisc
n02508213 common_raccoon
n03261603 earmuff
n03105467 truss
n09213565 bank
n03540090 hose
n03426134 gas_tank
n03501288 head
n03464053 g_string
n03484083 handcart
n03279508 electron_microscope
n13205058 nephrolepis_exaltata
n02336275 harvest_mouse
n03288742 english_horn
n12898342 deadly_nightshade
n12520406 guar
n03033986 circuit_card
n02433318 dama_dama
n02563079 white_crappie
n03636649 lamp
n04405907 telly
n01582856 australian_magpie
n02631775 white_marlin
n03443543 godown
n11977303 sneezeweed
n12807409 american_plane
n02877642 bottlebrush
n03021228 chlamys
n02977438 register
n03325941 fedora
n04549919 ward
n04242408 sloop
n07570720 nourishment
n03695857 luger
n02867592 bomb_calorimeter
n01548301 kingbird
n02376542 foal
n03389889 four_wheeler
n04214282 sidecar
n02848921 dummy
n03394649 french_door
n01817346 poll
n02656670 sunfish
n03245889 drone
n01847806 mallard
n04438304 timer
n12766869 poison_ivy
n13024500 clavicipitaceae
n07764630 tamarind
n12143676 zea_mays
n03204436 dipstick
n03129753 credenza
n07693223 schnecken
n13918274 tail
n07754894 cocoa_bean
n01608265 honey_buzzard
n12683407 scabious
n04116098 rubber_band
n08616050 ley
n11849271 mezcal
n12477747 maguey
n07585906 gumbo
n02826068 bell_jar
n12284262 alder
n03679712 living_room
n03802228 ball
n12281788 yellow_birch
n04394261 target
n09193551 alluvial_plain
n01955933 bivalve
n04124098 saddlebag
n07907429 rye
n13880199 isosceles_triangle
n01416213 zooid
n03723153 marquee
n11542640 hepatic
n11619227 tamarack
n03045337 cloak
n01500091 manta
n04212282 bird
n12013035 black_salsify
n12100187 barbasco
n04130907 salade
n03551582 hydraulic_pump
n12281974 betula_papyrifera
n11611758 stone_pine
n07808587 slaw
n07895710 cabernet_sauvignon
n04963588 crimson
n07888465 wheat_beer
n04304680 starting_gate
n02437482 bactrian_camel
n02952485 canteen
n02682922 aerosol
n12339831 clove
n09270735 sand_dune
n02508213 coon
n11627512 spruce_pine
n11756092 acacia
n04136161 saree
n11877646 brassica_rapa
n02415253 white_sheep
n07897116 retsina
n03492250 harbor
n03997484 power_tool
n04165675 security_blanket
n02404573 brahmin
n02758960 sterilizer
n06275471 wireless_telegraphy
n04414319 terra_sigillata
n13881644 star
n03743902 memorial
n04269822 gaiter
n07691539 brioche
n12591017 cabbage_palm
n09274152 escarpment
n03908204 pencil
n02752810 telamon
n01713764 tyrannosaurus
n01797020 capercaillie
n03367410 florist_shop
n03219612 dolly
n11626152 sitka_spruce
n02891188 brake_system
n07926785 mate
n03016209 chicane
n03440216 gps
n02817031 bearing
n04019696 pull
n12684379 impatiens_capensis
n03438071 girdle
n01603600 waxwing
n09932508 coal_miner
n04585980 winchester
n11707229 sassafras
n07834507 mayo
n04146504 school_bell
n02454794 dasypus_novemcinctus
n02240517 bed_bug
n07619004 custard
n02280458 pierid
n04476116 dragger
n01504179 fledgling
n02407625 whiteface
n12269406 quercus_agrifolia
n01552034 bellbird
n11965218 fireweed
n12646605 fuji
n02908951 brussels_lace
n03132666 crinoline
n03335030 fighter_aircraft
n01575117 cowbird
n01874928 opossum
n01587526 catbird
n02129991 liger
n03183080 device
n12272239 garry_oak
n03164605 davenport
n02610664 parrotfish
n13136316 bean
n03082656 tourniquet
n03494537 harmonium
n03516844 hessian
n12344283 evening_primrose
n03211616 display_board
n12091550 oxlip
n03956785 planner
n03456299 gun
n02804252 tuba
n09381242 outcropping
n03955296 planer
n02111626 spitz
n03560430 igloo
n02880842 bowie_knife
n02085374 toy_dog
n03325288 fauld
n03588841 jabot
n02075612 omnivore
n04381860 tabletop
n02470709 anthropoid
n03035510 cistern
n02427576 lechwe
n12312728 kangaroo_paw
n03191561 dickie
n01597737 redbird
n12807251 london_plane
n02790823 barbed_wire
n07891433 rice_beer
n03727946 mat
n11691046 corolla
n11720353 crowfoot
n12924623 ricinus_communis
n03725035 mask
n11974557 snakeweed
n07802963 millet
n12408280 slippery_elm
n02843029 birchbark
n07624757 knish
n12788854 hortensia
n07743384 huckleberry
n05257476 bouffant
n13180534 spleenwort
n03236423 dredger
n13126050 taproot
n00017222 plant_life
n04213353 sickle
n07877675 steak_tartare
n04401680 call_box
n02956699 capitol
n02963503 electrocardiograph
n03002948 chalice
n01557185 thrush
n12634429 crabapple
n01553142 antbird
n03039259 clay_pigeon
n03224603 dormer
n07894703 montrachet
n03775847 mizzen
n02330245 mouse
n03333349 field_hospital
n02946921 tin
n02028175 yellowlegs
n03522100 hip_roof
n02912065 buffet
n12566331 red_sandalwood
n10224578 journalist
n03786715 trench_mortar
n03149135 curb_bit
n04062179 reciprocating_engine
n03039947 cleaning_equipment
n12352287 banana_tree
n01561452 redtail
n08663703 desktop
n03020034 silicon_chip
n04142434 scalpel
n03201776 tux
n03118969 country_house
n07869775 kebab
n02892948 knuckles
n02405799 santa_gertrudis
n01613294 eagle
n03612965 tympanum
n04477725 treasure_ship
n03716966 mandolin
n04134523 sandbox
n03819595 network
n04051549 incline
n03819994 net
n13897996 equipoise
n02742322 regalia
n01810268 tinamou
n03506370 spa
n02783994 baluster
n06275471 radiotelegraph
n07591162 oyster_stew
n03938037 pillory
n03343853 piece
n02324045 cony
n12009047 double_gold
n04320973 stirrup
n02118643 vixen
n02098906 water_dog
n02241008 backswimmer
n02395694 piglet
n01942869 abalone
n13233727 milkweed
n03832144 nosewheel
n04283378 radius
n11658331 miro
n02214499 potter_wasp
n02075296 carnivore
n02926426 bustier
n01712752 ceratosaurus
n04028764 pylon
n01596608 purple_martin
n03385557 fortification
n03025886 chordophone
n02992368 cellophane
n12782530 sundew
n03227010 double_glazing
n02963302 card_catalog
n12403513 sycamore
n04081844 constraint
n03272383 electric_lamp
n04389430 tankard
n01686044 racerunner
n04022332 pump
n02621258 surgeonfish
n03854815 pipe
n03275681 electrolytic
n12159804 zucchini
n03105306 coracle
n04358117 supercomputer
n02122725 tom
n07865484 chow_mein
n11957678 calliopsis
n00007846 someone
n04166281 saloon
n07749192 navel_orange
n02769290 backhoe
n10628644 sovereign
n07759424 muscadine
n07709333 leafy_vegetable
n02136452 fossa
n12365462 calophyllum_inophyllum
n12655062 loganberry
n12651611 pear_tree
n04124202 saddle_blanket
n04322026 stock
n12592058 nipa_palm
n04086066 revetment
n03977592 police_boat
n01611472 peregrine
n12465557 bear_grass
n03678729 little_theatre
n11620673 fir_tree
n03317889 faille
n02934451 cable_car
n01623615 screech_owl
n07907161 irish_whiskey
n02431122 cervus_elaphus
n14975598 papyrus
n12044467 aerides
n02301935 emperor_moth
n03464053 thong
n03496296 harpsichord
n11725973 wood_anemone
n12694486 acerola
n04238321 zipper
n15090742 b_vitamin
n04270891 shaft
n15092059 nicotinic_acid
n01995686 brine_shrimp
n01799302 guan
n03488188 handsaw
n11712282 yellow_poplar
n07643306 jelly
n03978815 polonaise
n03380724 footrest
n03186199 dhoti
n07607361 liquorice
n07726525 mushy_peas
n01682435 basilisk
n03653740 lecture_room
n02831237 beret
n03779000 module
n04301000 stand
n01538630 snowflake
n02806379 bat
n03283827 emitter
n12731835 balsam_poplar
n03287351 energizer
n07913774 cobbler
n03609397 kazoo
n03619890 kitchen
n02736798 argyll
n03801671 music_school
n01838598 peckerwood
n03986704 portico
n12685431 geranium
n03574243 instep
n02266050 dobsonfly
n09618957 face
n12220829 lomatia
n03788498 motel
n04529962 vertical_stabilizer
n02327028 jackrabbit
n12321873 shellbark
n02898585 wedding_dress
n04198233 shirting
n04509171 undies
n02527057 tuna
n00015388 fauna
n03075768 pacifier
n03822171 newspaper
n12399384 morus_alba
n09339810 lithosphere
n03200357 dining_car
n04042358 radiograph
n01776705 ixodid
n03554460 hygrometer
n02566665 yellow_bass
n01668892 river_cooter
n02590987 porgy
n03834040 reactor
n07826453 angelica
n01730960 black_racer
n03883385 pannier
n03572321 inkwell
n04483925 trimmer
n03201776 tuxedo
n07749446 kumquat
n12926689 manioc
n04249415 snare
n07841345 yolk
n07766891 medlar
n04132603 shamisen
n03870105 pace_car
n10701180 tennis_player
n02874442 bootjack
n04434207 tie_rack
n09294877 grot
n11598686 ephedra
n03607659 kalashnikov
n02954163 canvass
n00450866 pony_trekking
n03175081 den
n02895438 breathalyzer
n03196598 digital_display
n04250850 schnorchel
n00479616 racquetball
n03185868 dewar
n12110236 wild_oat
n03013850 chenille
n02705944 amplifier
n12969131 puffball
n03640850 lanolin
n09906704 champ
n02522399 cod
n02102605 water_spaniel
n03616763 kick_start
n02849885 blast_furnace
n13141564 bearwood
n11870747 alyssum
n03758894 microbalance
n03148727 cupola
n01334217 variola_major
n10305802 medical_man
n07834507 mayonnaise
n02624987 tinker
n08524735 urban_center
n03077741 communications_satellite
n11614039 whitebark_pine
n03558176 ice
n12914923 verbena
n03440876 glory_hole
n02692232 airport
n12641931 wild_cherry
n03325941 felt_hat
n10610465 sleeper
n04219424 silk
n02851099 screen
n10087434 fighter_pilot
n01448291 swordtail
n07935737 bottled_water
n04052346 ramrod
n04520382 caravan
n07931280 wassail
n03508881 heating_pad
n02879309 dress_shop
n13875571 loop
n00464894 golf_game
n02439033 giraffe
n03339296 plastic_film
n01562265 robin
n07577374 bite
n12739332 mistletoe
n02901481 brigandine
n02060569 manx_shearwater
n02922578 burqa
n07772274 chestnut
n13024012 ascomycete
n02896294 loincloth
n09932508 collier
n04559910 water_glass
n10109443 monster
n03323319 farthingale
n01794158 turkey
n02024479 golden_plover
n11903671 greater_celandine
n01573627 cacique
n02281136 large_white
n04432043 thwart
n09239302 cavern
n04526800 ventilation_shaft
n01321579 young
n02313709 bryozoan
n02312175 maggot
n02960352 car
n12680864 viburnum_opulus
n01804163 golden_pheasant
n03221059 eye_mask
n02327656 arctic_hare
n11786539 taro
n13094145 sorus
n02921029 bunsen_burner
n03469493 firing_mechanism
n01333610 reoviridae
n04202142 shooting_lodge
n03131669 crib
n02852173 flasher
n03272810 power_meter
n00451563 bicycling
n04247876 snaffle_bit
n02834778 cycle
n01339801 cmv
n04001499 pressure_gauge
n02600298 goatfish
n04045644 baulk
n11903671 chelidonium_majus
n03288003 engine
n03666362 led
n13872822 funnel_shape
n07894799 chardonnay
n01854700 goosander
n02737660 arm
n04205318 short_pants
n03130233 crematory
n01650167 tree_frog
n11961100 mum
n14973585 pantothenic_acid
n01825278 turaco
n03256928 dungeon
n02434190 woodland_caribou
n02041246 gull
n12677612 snowberry
n07743902 cranberry
n04067818 refectory
n03859608 outfall
n04376400 synthesizer
n03499907 steel_guitar
n02737351 ark
n12766595 poison_sumac
n04501550 turntable
n11773987 nerium_oleander
n12202936 linden_tree
n02178717 boll_weevil
n02961544 car_bomb
n12023407 dusty_miller
n04509260 uneven_bars
n02379908 arabian
n02386746 packhorse
n03618678 king_post
n04960277 blackness
n02729965 contrivance
n07904760 geneva
n02599052 sea_trout
n02358091 ground_squirrel
n03104512 copperware
n11876204 savoy_cabbage
n01566207 tailorbird
n01847978 black_duck
n03841666 office
n04012482 turboprop
n01438581 loach
n03684611 lockstitch
n03262519 earthenware
n03175189 jean
n04503499 twinjet
n04414675 tesla_coil
n07876026 sauerbraten
n07921360 chocolate_milk
n13121104 xerophile
n04397768 teakettle
n12104501 herbage
n07913644 bullshot
n07739923 baldwin
n04968749 jade
n12093600 cyclamen_hederifolium
n02240517 bedbug
n03937931 pillion
n02768433 backbone
n12729315 black_willow
n02021795 seabird
n02445171 lutra_lutra
n11849871 mammillaria
n07623136 pastry_dough
n02431337 hart
n04140631 buck
n04001661 pwr
n03234164 boxers
n03506370 health_club
n11695599 pawpaw
n12161744 butternut_squash
n04542858 wading_pool
n07599649 bonbon
n03931765 picture_frame
n10020890 doc
n07932614 rickey
n01481331 chimaera
n12201331 silver_tree
n04309348 steamship
n02340640 rice_rat
n02533209 sardine
n04041747 radio_antenna
n11872146 rockcress
n04541320 voltmeter
n07586894 vegetable_soup
n02085374 toy
n03861048 output_device
n02587618 schoolmaster
n02980036 caster
n03205143 directional_microphone
n02839592 billiard_parlor
n01382033 spirochaete
n11620016 siberian_larch
n12407222 dutch_elm
n03726760 mast
n07879350 sashimi
n09349648 meander
n02822064 bedsitter
n03801353 music_box
n01607429 redtail
n12644902 almond_tree
n03412906 gallows
n03200357 diner
n03206718 disguise
n04430896 thumb
n03415486 gangplank
n11929743 artemisia_annua
n03056288 coal_house
n12416703 crocus_sativus
n12324056 combretum
n13898207 conformation
n02916179 bulldozer
n04606574 wrench
n02043808 skimmer
n03703463 mackinaw
n04434932 tights
n03799610 munition
n03504723 central_office
n04374735 temple
n12663023 coffea_arabica
n13917785 truncated_cone
n03829954 noria
n03103396 cooling_tower
n02632039 spearfish
n07805594 bird_food
n02274259 butterfly
n02762909 auxiliary_engine
n03665366 light_source
n07739344 crabapple
n03368352 flowerbed
n02857644 boardroom
n02432704 blacktail
n04125257 lockbox
n07842753 omelette
n03809211 nard
n13190060 bracken
n09436444 ski_slope
n02513560 young_fish
n07867421 fondu
n03385557 munition
n04168199 segway
n02169974 potato_beetle
n12675876 japanese_honeysuckle
n03206282 disco
n02657694 flounder
n02119359 silver_fox
n03403643 funnel
n02207449 worker
n07771212 walnut
n01558307 fieldfare
n04232437 skyhook
n02585872 cichlid_fish
n07907161 irish
n03115180 cotton
n04568069 wind_vane
n03467796 guitar_pick
n13102775 tendril
n02964075 card_table
n11692792 thistledown
n04472961 traverse
n02548247 angler
n12009047 hortensia
n04122825 poke
n12073991 odontoglossum
n03409297 gabardine
n03580615 internet
n12625383 cotoneaster
n03225458 dosimeter
n11756870 black_wattle
n03533014 kalian
n04523831 vault
n03900194 patrol_boat
n13884930 cuboid
n04135315 kotex
n01579028 crow
n02813544 bazar
n04182322 shaft
n02834642 bicorn
n02897097 bren
n02683558 afterburner
n03237416 top_hat
n07744811 blackberry
n01468712 ascidian
n03487331 handloom
n02183857 louse
n03667664 light_meter
n12461466 scilla
n03600977 joint
n03973839 pocket_watch
n03267696 elastic
n03645011 latch
n02894337 breakfast_table
n07753980 granadilla
n04561422 water_mill
n02761696 automobile_factory
n04541136 pile
n12639584 prunus_domestica
n03191776 dickie
n07831267 tomato_sauce
n03721047 marble
n03680858 lobster_pot
n02378541 cavalry_horse
n03267468 capsule
n02756854 audio_amplifier
n02150134 mastiff_bat
n04157320 sculpture
n02752615 jockstrap
n12237641 mountain_laurel
n04082562 retainer
n03134118 crook
n02473307 homo_erectus
n15019030 sand
n02631628 striped_marlin
n02922292 burial_mound
n12402348 banyan_tree
n04603872 workwear
n03387323 foundation
n04401680 telephone_kiosk
n03502331 head_covering
n07910538 pastis
n02508742 ringtail
n02449183 wolverine
n13902048 ridge
n03165616 day_school
n02042180 blackcap
n12084890 stanhopea
n04241394 slipper
n03158885 sticker
n03917048 periscope
n02542432 bonefish
n02234848 german_cockroach
n04266162 space_laboratory
n03171356 defensive_structure
n03571439 injector
n09274152 scarp
n03335461 fig_leaf
n02578928 yellowtail
n03100897 transporter
n04277493 spindle
n04165409 sectional
n03574816 instrument
n03416775 garand
n05238282 skin
n11851258 nopal
n04464125 track
n03173929 delivery_van
n02407390 friesian
n03688405 long_sleeve
n02670382 atom_smasher
n03033267 circlet
n03165211 ledger
n03637480 lanai
n02903204 broadcaster
n03365991 story
n13201969 woodsia
n11674332 inflorescence
n07585107 chicken_broth
n12342498 fireweed
n03109253 corncrib
n03619650 kit
n03704834 magic_lantern
n06272290 telephone
n04350581 sugar_bowl
n02023992 killdeer
n02840134 ligature
n11736694 nigella
n04320598 stink_bomb
n03259009 dustpan
n12522188 rosewood
n04266162 space_station
n01611472 falco_peregrinus
n01491874 dogfish
n12749852 wahoo
n03868643 oximeter
n02132320 bruin
n02897820 brick
n02857644 council_chamber
n03995661 power_loom
n12392549 stinging_nettle
n02838958 billhook
n04082344 resuscitator
n07881800 beverage
n12284821 alnus_glutinosa
n03410022 gaff
n02794008 barograph
n02264232 antlion
n09442595 spit
n12102133 grass
n03043798 clinometer
n03708036 tape
n03070193 collider
n12587803 coconut_palm
n13905792 seam
n11706325 spicebush
n04240752 slipcover
n02509197 potto
n04073948 cloister
n02777927 balcony
n03552749 hydrofoil
n07681926 cracker
n04204755 short_circuit
n04257986 photovoltaic_cell
n12322099 mockernut
n02705429 amphora
n04515729 upstairs
n09893502 captive
n12807624 platanus_orientalis
n03274435 electric_typewriter
n12611640 naiad
n03528100 nursing_home
n04349913 suction_cup
n05526957 foreskin
n05242928 squamous_cell
n03497657 lid
n02065026 finback
n03789171 movie_camera
n07827896 dill
n00447463 bobsledding
n04194127 shin_guard
n04051549 ramp
n01495493 monkfish
n03722288 market
n02202678 punkie
n03573848 insole
n07857731 humus
n04604276 www
n04495843 towboat
n01609956 marsh_harrier
n00453313 deer_hunting
n04969798 cobalt_blue
n04391445 tappa
n11668117 monocotyledon
n03035832 citole
n11939699 bellis_perennis
n02417785 markhor
n03522863 hitch
n02788572 baptismal_font
n03294048 equipment
n03592773 jamb
